Cluster 1883	Cluster 6371	0
Cluster 2014	Cluster 6370	1
Cluster 2015	Cluster 6370	0
Cluster 3330	Cluster 6370	1
Cluster 3330	Cluster 6372	0
Cluster 6370	Cluster 9913	1
Cluster 6370	Cluster 9915	0
Cluster 1883	Cluster 3330	1
Cluster 1885	Cluster 3330	0
Cluster 2014	Cluster 3330	1
Cluster 2014	Cluster 3331	0
Cluster 3330	Cluster 9913	1
Cluster 3330	Cluster 9916	0
Cluster 13367	Cluster 477	1
Cluster 13367	Cluster 478	0
Cluster 11569	Cluster 477	1
Cluster 11569	Cluster 479	0
Cluster 13936	Cluster 477	1
Cluster 13941	Cluster 477	0
Cluster 14349	Cluster 477	1
Cluster 14351	Cluster 477	0
Cluster 14654	Cluster 6225	1
Cluster 14654	Cluster 6227	0
Cluster 16491	Cluster 6225	1
Cluster 16491	Cluster 6228	0
Cluster 13584	Cluster 6225	1
Cluster 13584	Cluster 6229	0
Cluster 5375	Cluster 6225	1
Cluster 5375	Cluster 6230	0
Cluster 6225	Cluster 8522	1
Cluster 6225	Cluster 8523	0
Cluster 4057	Cluster 6225	1
Cluster 4058	Cluster 6225	0
Cluster 10342	Cluster 6225	1
Cluster 10342	Cluster 6231	0
Cluster 12646	Cluster 6225	1
Cluster 12646	Cluster 6232	0
Cluster 13940	Cluster 6225	1
Cluster 13940	Cluster 6233	0
Cluster 3047	Cluster 6225	1
Cluster 3048	Cluster 6225	0
Cluster 6225	Cluster 9488	1
Cluster 6234	Cluster 9488	0
Cluster 15922	Cluster 6225	1
Cluster 15922	Cluster 6235	0
Cluster 14942	Cluster 6225	1
Cluster 14942	Cluster 6236	0
Cluster 15365	Cluster 6225	1
Cluster 15365	Cluster 6237	0
Cluster 6225	Cluster 9424	1
Cluster 6225	Cluster 9426	0
Cluster 14280	Cluster 6225	1
Cluster 14281	Cluster 6225	0
Cluster 11447	Cluster 6225	1
Cluster 11448	Cluster 6225	0
Cluster 16061	Cluster 6225	1
Cluster 16062	Cluster 6225	0
Cluster 11449	Cluster 4075	1
Cluster 11450	Cluster 4075	0
Cluster 4075	Cluster 4568	1
Cluster 4076	Cluster 4568	0
Cluster 1808	Cluster 4568	1
Cluster 1808	Cluster 4569	0
Cluster 10620	Cluster 7890	1
Cluster 10620	Cluster 7891	0
Cluster 10620	Cluster 10620	1
Cluster 10620	Cluster 10622	0
Cluster 7635	Cluster 8978	1
Cluster 7635	Cluster 8980	0
Cluster 15897	Cluster 7635	1
Cluster 15898	Cluster 7635	0
Cluster 15897	Cluster 8978	1
Cluster 15899	Cluster 8978	0
Cluster 15897	Cluster 15897	1
Cluster 15897	Cluster 15900	0
Cluster 15897	Cluster 16991	1
Cluster 15901	Cluster 16991	0
Cluster 15221	Cluster 15897	1
Cluster 15221	Cluster 15902	0
Cluster 7890	Cluster 8978	1
Cluster 7892	Cluster 8978	0
Cluster 10620	Cluster 8978	1
Cluster 10620	Cluster 8981	0
Cluster 12240	Cluster 8978	1
Cluster 12240	Cluster 8982	0
Cluster 7890	Cluster 7890	1
Cluster 7890	Cluster 7893	0
Cluster 7890	Cluster 9241	1
Cluster 7890	Cluster 9242	0
Cluster 1478	Cluster 7552	1
Cluster 1478	Cluster 7553	0
Cluster 1376	Cluster 1376	1
Cluster 1376	Cluster 1377	0
Cluster 1376	Cluster 4413	1
Cluster 1378	Cluster 4413	0
Cluster 1478	Cluster 3921	1
Cluster 1479	Cluster 3921	0
Cluster 1150	Cluster 11856	1
Cluster 1151	Cluster 11856	0
Cluster 1150	Cluster 5468	1
Cluster 1152	Cluster 5468	0
Cluster 1150	Cluster 4195	1
Cluster 1153	Cluster 4195	0
Cluster 16235	Cluster 3567	1
Cluster 16235	Cluster 3568	0
Cluster 4413	Cluster 4413	1
Cluster 4413	Cluster 4415	0
Cluster 4413	Cluster 5155	1
Cluster 4413	Cluster 5156	0
Cluster 1220	Cluster 4418	1
Cluster 1220	Cluster 12986	0
Cluster 1480	Cluster 4418	1
Cluster 12987	Cluster 1480	0
Cluster 3569	Cluster 3569	1
Cluster 3569	Cluster 3570	0
Cluster 9314	Cluster 9383	1
Cluster 9315	Cluster 9383	0
Cluster 2196	Cluster 9314	1
Cluster 2196	Cluster 9316	0
Cluster 1447	Cluster 9314	1
Cluster 1450	Cluster 9314	0
Cluster 12533	Cluster 3797	1
Cluster 12533	Cluster 3798	0
Cluster 12533	Cluster 7890	1
Cluster 12534	Cluster 7890	0
Cluster 6017	Cluster 7890	1
Cluster 6262	Cluster 7890	0
Cluster 13990	Cluster 6017	1
Cluster 13991	Cluster 6017	0
Cluster 1808	Cluster 6017	1
Cluster 1808	Cluster 6263	0
Cluster 3797	Cluster 6668	1
Cluster 3799	Cluster 6668	0
Cluster 6668	Cluster 7890	1
Cluster 6668	Cluster 7894	0
Cluster 1808	Cluster 6668	1
Cluster 1809	Cluster 6668	0
Cluster 15636	Cluster 1808	1
Cluster 15636	Cluster 1810	0
Cluster 1808	Cluster 907	1
Cluster 1811	Cluster 907	0
Cluster 10623	Cluster 10623	1
Cluster 10623	Cluster 10624	0
Cluster 6792	Cluster 7890	1
Cluster 6793	Cluster 7890	0
Cluster 13547	Cluster 1489	1
Cluster 13548	Cluster 1489	0
Cluster 11866	Cluster 1489	1
Cluster 11866	Cluster 1490	0
Cluster 14802	Cluster 1489	1
Cluster 14802	Cluster 1491	0
Cluster 14221	Cluster 1489	1
Cluster 14221	Cluster 1492	0
Cluster 13162	Cluster 1489	1
Cluster 13162	Cluster 1493	0
Cluster 1489	Cluster 15261	1
Cluster 1494	Cluster 15261	0
Cluster 1489	Cluster 4195	1
Cluster 1495	Cluster 4195	0
Cluster 14622	Cluster 1489	1
Cluster 14623	Cluster 1489	0
Cluster 1489	Cluster 4107	1
Cluster 1496	Cluster 4107	0
Cluster 13547	Cluster 16429	1
Cluster 13547	Cluster 16430	0
Cluster 1489	Cluster 16429	1
Cluster 1497	Cluster 16429	0
Cluster 16429	Cluster 16429	1
Cluster 16429	Cluster 16431	0
Cluster 11866	Cluster 16429	1
Cluster 11867	Cluster 16429	0
Cluster 11015	Cluster 16429	1
Cluster 11015	Cluster 16432	0
Cluster 13162	Cluster 16429	1
Cluster 13162	Cluster 16433	0
Cluster 15261	Cluster 16429	1
Cluster 15261	Cluster 16434	0
Cluster 16429	Cluster 4195	1
Cluster 16429	Cluster 4196	0
Cluster 13162	Cluster 13547	1
Cluster 13162	Cluster 13549	0
Cluster 11866	Cluster 13162	1
Cluster 11866	Cluster 13163	0
Cluster 13162	Cluster 14802	1
Cluster 13164	Cluster 14802	0
Cluster 11015	Cluster 13162	1
Cluster 11016	Cluster 13162	0
Cluster 13162	Cluster 15261	1
Cluster 13162	Cluster 15262	0
Cluster 13162	Cluster 4195	1
Cluster 13162	Cluster 4197	0
Cluster 13162	Cluster 14622	1
Cluster 13165	Cluster 14622	0
Cluster 13547	Cluster 15261	1
Cluster 13547	Cluster 15263	0
Cluster 11866	Cluster 15261	1
Cluster 11866	Cluster 15264	0
Cluster 14802	Cluster 15261	1
Cluster 14802	Cluster 15265	0
Cluster 14221	Cluster 15261	1
Cluster 14222	Cluster 15261	0
Cluster 11015	Cluster 15261	1
Cluster 11015	Cluster 15266	0
Cluster 15261	Cluster 15261	1
Cluster 15261	Cluster 15267	0
Cluster 15261	Cluster 4195	1
Cluster 15268	Cluster 4195	0
Cluster 14622	Cluster 15261	1
Cluster 14624	Cluster 15261	0
Cluster 15261	Cluster 4107	1
Cluster 15261	Cluster 4108	0
Cluster 13547	Cluster 4195	1
Cluster 13547	Cluster 4198	0
Cluster 11866	Cluster 4195	1
Cluster 11866	Cluster 4199	0
Cluster 14802	Cluster 4195	1
Cluster 14802	Cluster 4200	0
Cluster 14221	Cluster 4195	1
Cluster 14223	Cluster 4195	0
Cluster 11015	Cluster 4195	1
Cluster 11015	Cluster 4201	0
Cluster 4195	Cluster 4195	1
Cluster 4195	Cluster 4202	0
Cluster 14622	Cluster 4195	1
Cluster 14622	Cluster 4203	0
Cluster 16849	Cluster 778	1
Cluster 16850	Cluster 778	0
Cluster 15677	Cluster 16849	1
Cluster 15678	Cluster 16849	0
Cluster 12810	Cluster 16849	1
Cluster 12811	Cluster 16849	0
Cluster 16849	Cluster 5287	1
Cluster 16851	Cluster 5287	0
Cluster 16849	Cluster 65	1
Cluster 16849	Cluster 66	0
Cluster 15677	Cluster 778	1
Cluster 15677	Cluster 779	0
Cluster 12810	Cluster 15677	1
Cluster 12810	Cluster 15679	0
Cluster 13833	Cluster 15677	1
Cluster 13834	Cluster 15677	0
Cluster 10466	Cluster 15677	1
Cluster 10467	Cluster 15677	0
Cluster 15677	Cluster 5287	1
Cluster 15677	Cluster 5288	0
Cluster 15677	Cluster 65	1
Cluster 15677	Cluster 67	0
Cluster 12810	Cluster 14513	1
Cluster 12810	Cluster 14514	0
Cluster 12810	Cluster 5287	1
Cluster 12810	Cluster 5289	0
Cluster 12810	Cluster 65	1
Cluster 12812	Cluster 65	0
Cluster 12398	Cluster 778	1
Cluster 12398	Cluster 780	0
Cluster 65	Cluster 778	1
Cluster 68	Cluster 778	0
Cluster 13833	Cluster 65	1
Cluster 13835	Cluster 65	0
Cluster 5287	Cluster 65	1
Cluster 5290	Cluster 65	0
Cluster 10590	Cluster 15531	1
Cluster 10591	Cluster 15531	0
Cluster 10590	Cluster 17012	1
Cluster 10592	Cluster 17012	0
Cluster 12764	Cluster 546	1
Cluster 12765	Cluster 546	0
Cluster 12764	Cluster 12764	1
Cluster 12764	Cluster 12766	0
Cluster 12764	Cluster 15330	1
Cluster 12764	Cluster 15331	0
Cluster 12764	Cluster 15531	1
Cluster 12764	Cluster 15532	0
Cluster 12764	Cluster 16691	1
Cluster 12764	Cluster 16692	0
Cluster 12764	Cluster 17012	1
Cluster 12764	Cluster 17013	0
Cluster 15531	Cluster 546	1
Cluster 15531	Cluster 549	0
Cluster 15330	Cluster 15531	1
Cluster 15330	Cluster 15533	0
Cluster 15531	Cluster 17012	1
Cluster 15534	Cluster 17012	0
Cluster 14707	Cluster 15531	1
Cluster 14707	Cluster 15535	0
Cluster 15531	Cluster 4179	1
Cluster 15536	Cluster 4179	0
Cluster 10879	Cluster 15531	1
Cluster 10880	Cluster 15531	0
Cluster 15531	Cluster 15677	1
Cluster 15531	Cluster 15680	0
Cluster 15677	Cluster 17012	1
Cluster 15681	Cluster 17012	0
Cluster 12398	Cluster 15531	1
Cluster 12399	Cluster 15531	0
Cluster 12398	Cluster 17012	1
Cluster 12398	Cluster 17014	0
Cluster 12764	Cluster 4179	1
Cluster 12767	Cluster 4179	0
Cluster 10590	Cluster 7890	1
Cluster 10590	Cluster 7895	0
Cluster 15032	Cluster 609	1
Cluster 15033	Cluster 609	0
Cluster 15032	Cluster 15032	1
Cluster 15032	Cluster 15034	0
Cluster 12582	Cluster 15032	1
Cluster 12583	Cluster 15032	0
Cluster 10590	Cluster 15032	1
Cluster 10593	Cluster 15032	0
Cluster 10590	Cluster 609	1
Cluster 10594	Cluster 609	0
Cluster 10590	Cluster 12582	1
Cluster 10595	Cluster 12582	0
Cluster 10590	Cluster 10590	1
Cluster 10590	Cluster 10596	0
Cluster 10590	Cluster 12398	1
Cluster 10590	Cluster 12400	0
Cluster 15531	Cluster 609	1
Cluster 15531	Cluster 610	0
Cluster 12582	Cluster 15531	1
Cluster 12582	Cluster 15537	0
Cluster 12398	Cluster 16849	1
Cluster 12401	Cluster 16849	0
Cluster 12398	Cluster 15677	1
Cluster 12398	Cluster 15682	0
Cluster 12398	Cluster 609	1
Cluster 12402	Cluster 609	0
Cluster 12398	Cluster 12582	1
Cluster 12403	Cluster 12582	0
Cluster 12398	Cluster 65	1
Cluster 12404	Cluster 65	0
Cluster 11171	Cluster 7896	1
Cluster 11171	Cluster 7897	0
Cluster 15786	Cluster 2759	1
Cluster 15787	Cluster 2759	0
Cluster 15786	Cluster 9594	1
Cluster 15788	Cluster 9594	0
Cluster 2759	Cluster 2759	1
Cluster 2759	Cluster 2760	0
Cluster 6225	Cluster 6225	1
Cluster 6225	Cluster 6238	0
Cluster 4059	Cluster 9783	1
Cluster 4060	Cluster 9783	0
Cluster 11117	Cluster 9783	1
Cluster 11117	Cluster 9784	0
Cluster 9783	Cluster 9783	1
Cluster 9783	Cluster 9785	0
Cluster 11117	Cluster 4059	1
Cluster 11117	Cluster 4061	0
Cluster 14282	Cluster 4059	1
Cluster 14283	Cluster 4059	0
Cluster 11117	Cluster 11117	1
Cluster 11117	Cluster 11118	0
Cluster 11117	Cluster 14282	1
Cluster 11119	Cluster 14282	0
Cluster 10468	Cluster 11117	1
Cluster 10469	Cluster 11117	0
Cluster 14282	Cluster 14282	1
Cluster 14282	Cluster 14284	0
Cluster 10468	Cluster 14282	1
Cluster 10470	Cluster 14282	0
Cluster 10058	Cluster 9155	1
Cluster 10058	Cluster 9156	0
Cluster 10058	Cluster 9348	1
Cluster 10058	Cluster 9349	0
Cluster 10058	Cluster 2266	1
Cluster 10058	Cluster 2267	0
Cluster 10058	Cluster 2315	1
Cluster 10058	Cluster 2316	0
Cluster 10058	Cluster 5841	1
Cluster 10058	Cluster 5842	0
Cluster 10058	Cluster 8610	1
Cluster 10058	Cluster 8611	0
Cluster 10058	Cluster 8983	1
Cluster 10058	Cluster 8984	0
Cluster 10058	Cluster 7021	1
Cluster 10058	Cluster 7022	0
Cluster 10058	Cluster 6615	1
Cluster 10058	Cluster 6616	0
Cluster 10058	Cluster 10375	1
Cluster 10058	Cluster 10376	0
Cluster 10058	Cluster 210	1
Cluster 10058	Cluster 211	0
Cluster 2266	Cluster 9155	1
Cluster 2268	Cluster 9155	0
Cluster 2266	Cluster 9348	1
Cluster 2266	Cluster 9350	0
Cluster 2266	Cluster 8610	1
Cluster 2266	Cluster 8612	0
Cluster 2266	Cluster 8983	1
Cluster 2269	Cluster 8983	0
Cluster 2266	Cluster 7021	1
Cluster 2266	Cluster 7023	0
Cluster 210	Cluster 2266	1
Cluster 212	Cluster 2266	0
Cluster 2315	Cluster 9155	1
Cluster 2317	Cluster 9155	0
Cluster 2315	Cluster 9348	1
Cluster 2318	Cluster 9348	0
Cluster 2266	Cluster 2315	1
Cluster 2270	Cluster 2315	0
Cluster 2315	Cluster 5841	1
Cluster 2319	Cluster 5841	0
Cluster 2315	Cluster 8610	1
Cluster 2320	Cluster 8610	0
Cluster 2315	Cluster 8983	1
Cluster 2315	Cluster 8985	0
Cluster 2315	Cluster 7021	1
Cluster 2315	Cluster 7024	0
Cluster 2315	Cluster 6615	1
Cluster 2321	Cluster 6615	0
Cluster 210	Cluster 2315	1
Cluster 213	Cluster 2315	0
Cluster 5841	Cluster 9155	1
Cluster 5841	Cluster 9157	0
Cluster 5841	Cluster 9348	1
Cluster 5843	Cluster 9348	0
Cluster 2266	Cluster 5841	1
Cluster 2266	Cluster 5844	0
Cluster 5841	Cluster 5841	1
Cluster 5841	Cluster 5845	0
Cluster 5841	Cluster 8610	1
Cluster 5846	Cluster 8610	0
Cluster 5841	Cluster 8983	1
Cluster 5841	Cluster 8986	0
Cluster 5841	Cluster 6615	1
Cluster 5847	Cluster 6615	0
Cluster 10375	Cluster 5841	1
Cluster 10375	Cluster 5848	0
Cluster 210	Cluster 5841	1
Cluster 210	Cluster 5849	0
Cluster 8610	Cluster 9155	1
Cluster 8613	Cluster 9155	0
Cluster 8610	Cluster 9348	1
Cluster 8614	Cluster 9348	0
Cluster 8610	Cluster 8610	1
Cluster 8610	Cluster 8615	0
Cluster 8610	Cluster 8983	1
Cluster 8616	Cluster 8983	0
Cluster 7021	Cluster 8610	1
Cluster 7021	Cluster 8617	0
Cluster 6615	Cluster 8610	1
Cluster 6615	Cluster 8618	0
Cluster 16936	Cluster 8610	1
Cluster 16937	Cluster 8610	0
Cluster 210	Cluster 8610	1
Cluster 210	Cluster 8619	0
Cluster 7021	Cluster 9155	1
Cluster 7021	Cluster 9158	0
Cluster 7021	Cluster 9348	1
Cluster 7025	Cluster 9348	0
Cluster 5841	Cluster 7021	1
Cluster 5841	Cluster 7026	0
Cluster 7021	Cluster 8983	1
Cluster 7021	Cluster 8987	0
Cluster 7021	Cluster 7021	1
Cluster 7021	Cluster 7027	0
Cluster 6615	Cluster 7021	1
Cluster 6617	Cluster 7021	0
Cluster 10375	Cluster 7021	1
Cluster 10375	Cluster 7028	0
Cluster 210	Cluster 7021	1
